CRA_ID,ADDRESS,APPLICATION_DATE,CONSTRUCTION_TYPE,HCA_ABATED_VALUE,ABATEMENT_QUALIFYING_TERM,INCENTIVE_AMOUNT,LEED_CLASS,LEED_DATE,OWNERSHIP_TYPE,CITY_DETERMINATION,LONGITUDE,LATITUDE,DCED_NEIGHBORHOOD,NEIGHBORHOOD,COMMUNITY_COUNCIL_NEIGHBORHOOD,CONSTRUCTION_VALUE_IMPROVEMENT
a0F4W00000XjsorUAB,1764 HANFIELD ST,09/06/2019 12:00:00 AM,REHAB,91170,10,25729.93303398,NOT CERTIFIED,,,QUALIFIED,-84.54718692,39.1633398400299,,NORTHSIDE,NORTHSIDE,77700
a0F4W00000Xjts8UAB,5673 ISLINGTON AV,06/21/2021 12:00:00 AM,NEW,632190,15,267624.32321079,PLATINUM,,,QUALIFIED,-84.39727204,39.1499529800299,,MADISONVILLE,MADISONVILLE,817706
a0F4W00000XjvQnUAJ,5 FAIRWAY LN,06/23/2021 12:00:00 AM,NEW,562000,15,237910.864842,GOLD,,,QUALIFIED,-84.41186678,39.0723267600299,,CALIFORNIA,CALIFORNIA,504891
a0F4W00000XjvUBUAZ,3247 GOLDEN AV,06/24/2021 12:00:00 AM,NEW,562000,15,237910.864842,GOLD,,,QUALIFIED,-84.44125009,39.1203799200299,,COLUMBIA-TUSCULUM,COLUMBIA TUSCULUM,725000
a0F4W00000XjxjPUAR,4136 MAD ANTHONY ST,07/01/2021 12:00:00 AM,REHAB,88040,10,24846.58664376,NOT CERTIFIED,,,QUALIFIED,-84.53518121,39.1611975300299,,NORTHSIDE,NORTHSIDE,67122
a0F4W00000XjxjZUAR,114 WOOLPER AV,07/12/2021 12:00:00 AM,REHAB,182030,10,51372.37808682,NOT CERTIFIED,,,QUALIFIED,-84.51184434,39.1500088900299,,CLIFTON,CLIFTON,153525
a0F4W00000Xjyn2UAB,3029 CINNAMON ST,06/29/2021 12:00:00 AM,NEW,494110,15,209171.06303751,GOLD,04/10/2023 12:00:00 AM,,QUALIFIED,-84.46244843,39.1331813300299,,EVANSTON,EVANSTON,494000
a0F4W00000XjysHUAR,5765 SANCTUARY PL,06/30/2021 12:00:00 AM,NEW,562000,15,237910.864842,GOLD,,,QUALIFIED,-84.43127756,39.0669170900299,,CALIFORNIA,CALIFORNIA,546787
a0F4W00000XjysMUAR,3118 WOODBURN AV,07/02/2021 12:00:00 AM,NEW,378700,15,160314.6699567,SILVER,,,QUALIFIED,-84.4758719,39.1348668300298,,EVANSTON,EVANSTON,384203
a0F4W00000XjysWUAR,3848 DUCK CREEK RD,07/16/2021 12:00:00 AM,NEW,432990,15,183297.19816359,GOLD,03/03/2022 12:00:00 AM,,QUALIFIED,-84.41674288,39.1655110300299,,MADISONVILLE,MADISONVILLE,501985
a0F4W00000XjytAUAR,5 W TWELFTH ST,06/28/2021 12:00:00 AM,REHAB,72670,10,20508.87609498,NOT CERTIFIED,,,QUALIFIED,-84.5149513333333,39.1081963333333,,OVER-THE-RHINE,N/A,69976.86
a0F4W00000XjytFUAR,1526 ELM ST,07/02/2021 12:00:00 AM,REHAB,517950,10,146175.4833273,PLATINUM,,,QUALIFIED,-84.5189317142857,39.1118951428571,,OVER-THE-RHINE,N/A,823993
a0F4W00000XjyttUAB,2546 MOORMAN AV,07/16/2021 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.4762515,39.1264081400299,,EAST WALNUT HILLS,EAST WALNUT HILLS,335553.92
a0F4W00000Xjyu3UAB,3035 HACKBERRY ST,07/19/2021 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.47476361,39.1329507800299,,EVANSTON,EVANSTON,241500
a0F4W00000Xk1MvUAJ,3660 HERSCHEL AV,06/30/2021 12:00:00 AM,REHAB,42910,10,12110.02990554,NOT CERTIFIED,,,QUALIFIED,-84.41991269,39.1431375700299,,HYDE PARK,HYDE PARK,24380.9
a0F4W00000Xk1N5UAJ,1046 1/2 RICHWOOD AV,07/06/2021 12:00:00 AM,NEW,1285670,15,544261.31957547,PLATINUM,,,QUALIFIED,,,,MOUNT LOOKOUT,N/A,1143803.16
a0F4W00000Xk1NFUAZ,2239 FRANCIS LN,07/14/2021 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.48588571,39.1218663900299,,WALNUT HILLS,WALNUT HILLS,425092.99
a0F4W00000Xk1NPUAZ,2712 HYDE PARK AV,07/19/2021 12:00:00 AM,REHAB,99120,10,27973.57642128,NOT CERTIFIED,,,QUALIFIED,-84.44163387,39.1507188200299,,OAKLEY,OAKLEY,337815.75
a0F4W00000Xk2ZHUAZ,454 CONROY ST,07/12/2021 12:00:00 AM,NEW,127830,10,36076.09235202,NOT CERTIFIED,,,QUALIFIED,-84.52796445,39.1228198000299,,CUF,OTR,335075.45
a0F4W00000Xk2aeUAB,2435 RIVERSIDE DR,07/15/2021 12:00:00 AM,NEW,1225000,15,518577.952725,PLATINUM,,,QUALIFIED,-84.46406771,39.1238240400299,,EAST END,EAST END,1646000
a0F4W00000Xk3oZUAR,3141 KINMONT ST,07/13/2021 12:00:00 AM,NEW,1042830,15,441460.11954303,PLATINUM,,,QUALIFIED,-84.4314237,39.1296262500299,,MOUNT LOOKOUT,MOUNT LOOKOUT,1190000
a0F4W00000Xk7FyUAJ,3767 GROVEDALE PL,06/10/2021 12:00:00 AM,REHAB,97850,10,27615.1579179,NOT CERTIFIED,,,QUALIFIED,-84.44964294,39.1471886400299,,HYDE PARK,HYDE PARK,254121
a0F4W00000Xk7I6UAJ,2401 INGLESIDE AVE,06/21/2021 12:00:00 AM,REHAB,30270,10,8542.77802938,NOT CERTIFIED,,,QUALIFIED,-84.477862,39.123447,,WALNUT HILLS,N/A,36260
a0F4W00000Xk7KhUAJ,1722 DEXTER AV,07/19/2021 12:00:00 AM,REHAB,249400,10,70385.4919236,NOT CERTIFIED,,,QUALIFIED,-84.4733545,39.1340991700299,,EVANSTON,EVANSTON,236214
a0F4W00000Xk7MlUAJ,2881 ZIEGLE AV,07/19/2019 12:00:00 AM,REHAB,378150,10,106721.2260261,NOT CERTIFIED,,,QUALIFIED,-84.43597348,39.1400874100299,,HYDE PARK,HYDE PARK,281683
a0F4W00000Xk7ONUAZ,1276 ROSS AV,07/26/2021 12:00:00 AM,REHAB,144250,10,40710.1331595,NOT CERTIFIED,,,QUALIFIED,-84.57232292,39.1165705300299,,EAST PRICE HILL,EAST PRICE HILL,192465
a0F4W00000Xk7PVUAZ,3328 HEWITT CRSC,07/30/2021 12:00:00 AM,REHAB,122030,10,34439.22044682,NOT CERTIFIED,,,QUALIFIED,-84.46228403,39.1376346600299,,EVANSTON,EVANSTON,175000
a0F4W00000Xk7cSUAR,1739 GARDEN LN,07/29/2021 12:00:00 AM,REHAB,118670,10,33490.96361898,NOT CERTIFIED,,,QUALIFIED,-84.46514563,39.1753479200299,,BOND HILL,BOND HILL,81145
a0F4W00000Xk8oeUAB,125 GREEN ST,06/14/2021 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.5191656,39.1138842300299,,OVER-THE-RHINE,OTR,275000
a0F4W00000Xk9KJUAZ,3586 HANDMAN AV,07/21/2021 12:00:00 AM,NEW,537360,15,227480.03973576,PLATINUM,,,QUALIFIED,-84.43334235,39.1174611600299,,COLUMBIA-TUSCULUM,COLUMBIA TUSCULUM,708170
a0F4W00000Xk9KdUAJ,3588 HANDMAN AV,07/21/2021 12:00:00 AM,NEW,537790,15,227662.07118039,GOLD,,,QUALIFIED,-84.43314487,39.1174589600299,,COLUMBIA-TUSCULUM,COLUMBIA TUSCULUM,662004
a0F4W00000Xk9KiUAJ,3574 HANDMAN AV,07/21/2021 12:00:00 AM,NEW,459120,15,194358.78339192,GOLD,,,QUALIFIED,-84.43412004,39.1174223200299,,COLUMBIA-TUSCULUM,COLUMBIA TUSCULUM,574133
a0F4W00000XkBcrUAF,3545 BURCH AV,07/29/2021 12:00:00 AM,REHAB,171280,10,48338.52067632,NOT CERTIFIED,,,QUALIFIED,-84.44727827,39.1417727000299,,HYDE PARK,HYDE PARK,207411.46
a0F4W00000XkBdBUAV,3139 KINMONT ST,07/22/2021 12:00:00 AM,NEW,851010,15,360257.16208041,PLATINUM,,,QUALIFIED,-84.43136313,39.1297316100299,,MOUNT LOOKOUT,MOUNT LOOKOUT,723092.76
a0F4W00000XkBlbUAF,3307 BACH AV,07/23/2021 12:00:00 AM,NEW,400000,15,169331.5764,SILVER,,,QUALIFIED,-84.42466992,39.1526315500299,,OAKLEY,OAKLEY,540000
a0F4W00000XkDIGUA3,3355 HEWITT CRSC,08/12/2021 12:00:00 AM,REHAB,215600,10,60846.4797864,NOT CERTIFIED,,,QUALIFIED,-84.46262395,39.1384420900299,,EVANSTON,EVANSTON,135075
a0F4W00000XkE27UAF,2338 BEDFORD AV,07/21/2021 12:00:00 AM,REHAB,128620,10,36299.04559428,NOT CERTIFIED,,,QUALIFIED,-84.45714455,39.1339877900299,,HYDE PARK,HYDE PARK,213547.44
a0F4W00000XkE2CUAV,111 ELDER ST,07/26/2021 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.5185441648309,39.1154164100743,,OVER-THE-RHINE,N/A,302237
a0F4W00000XkE2HUAV,1301 CRYER AV,07/28/2021 12:00:00 AM,REHAB,166320,10,46938.71297808,NOT CERTIFIED,,,QUALIFIED,-84.43673015,39.1347700500299,,HYDE PARK,HYDE PARK,201701.16
a0F4W00000XkE2WUAV,1117 FULLER ST,08/02/2021 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.4962477142857,39.1079260204082,,MOUNT ADAMS,N/A,442000
a0F4W00000XkE3oUAF,3350 WABASH AV,09/17/2021 12:00:00 AM,REHAB,168120,10,47446.70770728,NOT CERTIFIED,,,QUALIFIED,-84.46429539,39.1384581100299,,EVANSTON,EVANSTON,104995.41
a0F4W00000XkE3tUAF,3329 CARDIFF AV,08/19/2021 12:00:00 AM,REHAB,104620,10,29525.78253828,NOT CERTIFIED,,,QUALIFIED,-84.42383256,39.1543622500299,,OAKLEY,OAKLEY,131210
a0F4W00000XkEBXUA3,3842 DUCK CREEK RD,08/12/2021 12:00:00 AM,NEW,432700,15,183174.4327707,GOLD,02/04/2022 12:00:00 AM,,QUALIFIED,-84.41684379,39.1655890000299,,MADISONVILLE,MADISONVILLE,501695.14
a0F4W00000XkEBhUAN,1409 RACE ST,08/12/2021 12:00:00 AM,NEW,1042270,15,441223.05533607,PLATINUM,,,QUALIFIED,-84.51734729,39.1106836200299,,OVER-THE-RHINE,OTR,1264886.36
a0F4W00000XkEFUUA3,2132 BURNET AV,06/16/2021 12:00:00 AM,REHAB,197470,10,55729.84398618,NOT CERTIFIED,,,QUALIFIED,-84.50241714,39.1205018300299,,MOUNT AUBURN,MOUNT AUBURN,80680
a0F4W00000XkF6rUAF,351 BRYANT AV,08/23/2021 12:00:00 AM,REHAB,206970,10,58410.92727918,NOT CERTIFIED,,,QUALIFIED,-84.52151468,39.1453023700299,,CLIFTON,CLIFTON,187582
a0F4W00000XkF9sUAF,535 RINGGOLD ST,08/23/2021 12:00:00 AM,NEW,458400,15,194053.9865544,GOLD,,,QUALIFIED,-84.50517159,39.1149416500299,,MOUNT AUBURN,MOUNT AUBURN,396741.5
a0F4W00000XkFA2UAN,533 RINGGOLD ST,08/23/2021 12:00:00 AM,NEW,425410,15,180088.36479081,GOLD,02/28/2022 12:00:00 AM,,QUALIFIED,-84.50527401,39.1149481100299,,MOUNT AUBURN,MOUNT AUBURN,396741.5
a0F4W00000XkFA7UAN,439 PUEBLO ST,08/17/2021 12:00:00 AM,NEW,1489230,15,630434.15880543,PLATINUM,,,QUALIFIED,-84.50701043,39.1141518300299,,MOUNT AUBURN,MOUNT AUBURN,1110181
a0F4W00000XkHZsUAN,576 CONSIDINE AV,08/26/2021 12:00:00 AM,REHAB,213960,10,60383.64014424,NOT CERTIFIED,,,QUALIFIED,-84.56348609,39.1033213000299,,EAST PRICE HILL,EAST PRICE HILL,191588
a0F4W00000XkIL3UAN,3424 TRIMBLE AV,08/23/2021 12:00:00 AM,REHAB,197670,10,55786.28784498,NOT CERTIFIED,,,QUALIFIED,-84.46653354,39.1391572700299,,EVANSTON,EVANSTON,18136.81
a0F4W00000XkILIUA3,1533 BLAIR AV,08/27/2021 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.47741756,39.1398894100299,,EVANSTON,EVANSTON,78640.53
a0F4W00000XkJTOUA3,3261 GLENDORA AV,07/12/2021 12:00:00 AM,REHAB,115560,10,32613.26161464,NOT CERTIFIED,,,QUALIFIED,-84.51048786,39.1402799200299,,CORRYVILLE,CORRYVILLE,78061
a0F4W00000XkJWDUA3,3422 DUNCAN AV,08/27/2021 12:00:00 AM,NEW,801270,15,339200.78055507,PLATINUM,,,QUALIFIED,-84.43538471,39.1378771500299,,HYDE PARK,HYDE PARK,700000
a0F4W00000XkJWoUAN,3508 MONTEITH AV,08/11/2021 12:00:00 AM,REHAB,202600,10,57177.6289644,NOT CERTIFIED,,,QUALIFIED,-84.43654156,39.1395737100299,,HYDE PARK,HYDE PARK,267306
a0F4W00000XkLSqUAN,711 E MITCHELL AV,06/30/2021 12:00:00 AM,REHAB,199370,10,56266.06064478,NOT CERTIFIED,,,QUALIFIED,-84.48845651,39.1590212100299,,NORTH AVONDALE,NORTH AVONDALE,116000
a0F4W00000XkLY0UAN,809 DAYTON ST,08/10/2021 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.52738137,39.1179594600299,,WEST END,WEST END,191003.96
a0F4W00000XkLYbUAN,3456 CORNELL PL,09/07/2021 12:00:00 AM,REHAB,168490,10,47551.12884606,NOT CERTIFIED,,,QUALIFIED,-84.52427198,39.1462818200299,,CLIFTON,CLIFTON,87285
a0F4W00000XkLZ0UAN,3329 HOLLOWAY CT,09/13/2021 12:00:00 AM,REHAB,151870,10,42860.64417978,NOT CERTIFIED,,,QUALIFIED,-84.47295062,39.1383990200299,,EVANSTON,EVANSTON,90000
a0F4W00000XkLZmUAN,3651 A BROTHERTON RD,08/31/2021 12:00:00 AM,NEW,446440,15,188990.97242004,GOLD,02/02/2022 12:00:00 AM,,QUALIFIED,-84.41529651,39.1542558800299,,OAKLEY,OAKLEY,520000
a0F4W00000XkLZrUAN,3651 B BROTHERTON RD,08/31/2021 12:00:00 AM,NEW,452990,15,191763.77698359,GOLD,05/10/2022 12:00:00 AM,,QUALIFIED,-84.4152345,39.1542557200299,,OAKLEY,OAKLEY,510000
a0F4W00000XkLa1UAF,3651 C BROTHERTON RD,08/31/2021 12:00:00 AM,NEW,431440,15,182641.03830504,GOLD,04/24/2023 12:00:00 AM,,QUALIFIED,-84.41517256,39.1542579300299,,OAKLEY,OAKLEY,505000
a0F4W00000XkOEfUAN,6326 HAMILTON AV,05/28/2021 12:00:00 AM,REHAB,156720,10,44229.40775568,NOT CERTIFIED,,,QUALIFIED,-84.54752603,39.2061381300299,,COLLEGE HILL,COLLEGE HILL,240000
a0F4W00000XkOF9UAN,215 WADE ST,08/12/2021 12:00:00 AM,REHAB,257570,10,72691.22355558,NOT CERTIFIED,,,QUALIFIED,-84.5198266767677,39.1124872424242,,OVER-THE-RHINE,N/A,174668.9
a0F4W00000XkOIIUA3,4325 BEECH HILL AV,08/30/2021 12:00:00 AM,REHAB,202690,10,57203.02870086,PLATINUM,,,QUALIFIED,-84.53667998,39.1667929800298,,NORTHSIDE,NORTHSIDE,331673
a0F4W00000XkOINUA3,2019 ELM ST,09/15/2021 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.520682912603,39.117969171599,,OVER-THE-RHINE,N/A,515025
a0F4W00000XkOIXUA3,472 DAYTON ST,09/29/2021 12:00:00 AM,REHAB,201990,10,57005.47519506,NOT CERTIFIED,,,QUALIFIED,-84.5264499,39.1183105300299,,WEST END,WEST END,280639.05
a0F4W00000XkPG5UAN,215 WADE ST,08/03/2021 12:00:00 AM,REHAB,260570,10,73537.88143758,NOT CERTIFIED,,,QUALIFIED,-84.5198266767677,39.1124872424242,,OVER-THE-RHINE,N/A,171996.95
a0F4W00000XkPGPUA3,1727 HIGHLAND AV,08/06/2021 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.50404973,39.1145717200299,,MOUNT AUBURN,MOUNT AUBURN,299380
a0F4W00000XkPGZUA3,5924 RHODE ISLAND AV,08/19/2021 12:00:00 AM,REHAB,,10,,NOT CERTIFIED,,,QUALIFIED,-84.5124602,39.1014537,,BOND HILL,N/A,40417.4
a0F4W00000XkPGjUAN,1132 FENMORE DR,08/26/2021 12:00:00 AM,REHAB,180610,10,50971.62668934,NOT CERTIFIED,,,QUALIFIED,-84.47804073,39.1802906800299,,BOND HILL,BOND HILL,149605
a0F4W00000XkPhQUAV,3554 OUTLOOK AV,09/02/2021 12:00:00 AM,NEW,1202760,15,509163.11707716,PLATINUM,,,QUALIFIED,-84.4348176326531,39.1413123061225,,HYDE PARK,N/A,898065.57
a0F4W00000XkPmIUAV,4344 NORMANDY AV,09/07/2021 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.39258159,39.1536505300299,,MADISONVILLE,MADISONVILLE,399631.19
a0F4W00000XkQqFUAV,1709 KINNEY AV,09/15/2021 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.47362384,39.1362262100299,,EVANSTON,EVANSTON,147450
a0F4W00000XkQvoUAF,2209 CRANE AV,09/30/2021 12:00:00 AM,REHAB,223970,10,63208.65527718,NOT CERTIFIED,,,QUALIFIED,-84.46062085,39.1421240100299,,EVANSTON,HYDE PARK,90257
a0F4W00000XkR2oUAF,5 W TWELFTH ST,10/11/2021 12:00:00 AM,REHAB,114210,10,32232.26556774,NOT CERTIFIED,,,QUALIFIED,-84.5149513333333,39.1081963333333,,OVER-THE-RHINE,N/A,77931.6
a0F4W00000XkRRZUA3,1201 A RYLAND AV,09/13/2021 12:00:00 AM,NEW,156150,10,44068.5427581,NOT CERTIFIED,,,QUALIFIED,-84.47737942,39.1783459900299,,BOND HILL,BOND HILL,119407.37
a0F4W00000XkSpEUAV,111 ELDER ST,07/26/2021 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.5185441648309,39.1154164100743,,OVER-THE-RHINE,N/A,322316
a0F4W00000XkSpOUAV,111 ELDER ST,07/26/2021 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.5185441648309,39.1154164100743,,OVER-THE-RHINE,N/A,206187
a0F4W00000XkSpTUAV,215 WADE ST,08/11/2021 12:00:00 AM,REHAB,238410,10,67283.90188254,NOT CERTIFIED,,,QUALIFIED,-84.5198266767677,39.1124872424242,,OVER-THE-RHINE,N/A,165317.07
a0F4W00000XkTcoUAF,4256 CHAMBERS ST,09/21/2021 12:00:00 AM,REHAB,168710,10,47613.21709074,NOT CERTIFIED,,,QUALIFIED,-84.5340826,39.1654244700298,,NORTHSIDE,NORTHSIDE,80000
a0F4W00000XkTctUAF,836 YORK ST,09/23/2021 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.52853403,39.1174765300299,,WEST END,WEST END,289612
a0F4W00000XkToFUAV,4120 CHAMBERS ST,09/16/2021 12:00:00 AM,REHAB,203370,10,57394.93782078,NOT CERTIFIED,,,QUALIFIED,-84.53364937,39.1606449200299,,NORTHSIDE,NORTHSIDE,129739
a0F4W00000XkU5RUAV,1201 B RYLAND AV,09/13/2021 12:00:00 AM,NEW,156970,10,44299.96257918,NOT CERTIFIED,,,QUALIFIED,-84.47727865,39.1783507600299,,BOND HILL,BOND HILL,119384.12
a0F4W00000XkUBhUAN,3120 WOODBURN AV,09/15/2021 12:00:00 AM,NEW,378110,15,160064.90588151,SILVER,07/18/2023 12:00:00 AM,,QUALIFIED,-84.47586709,39.1349465500299,,EVANSTON,EVANSTON,383611
a0F4W00000XkUBrUAN,3126 WOODBURN AV,09/21/2021 12:00:00 AM,NEW,396150,15,167701.75997715,SILVER,,,QUALIFIED,-84.47583709,39.1351338100299,,EVANSTON,EVANSTON,401654.49
a0F4W00000XkUCLUA3,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,236400,15,100074.9616524,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,95320.5
a0F4W00000XkUCVUA3,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,234820,15,99406.10192562,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,92697
a0F4W00000XkUCaUAN,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,235960,15,99888.69691836,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,96247.5
a0F4W00000XkUCfUAN,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,204720,15,86663.90080152,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,81567
a0F4W00000XkUCzUAN,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,295140,15,124941.30364674,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,114321
a0F4W00000XkUDOUA3,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,265180,15,112258.36857438,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,111379.5
a0F4W00000XkUDYUA3,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,232550,15,98445.14522955,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,89994
a0F4W00000XkUDsUAN,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,258990,15,109637.96242959,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,99216
a0F4W00000XkUiQUAV,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,325960,15,137988.30160836,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,124735.5
a0F4W00000XkUizUAF,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,197060,15,83421.20111346,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,63361.5
a0F4W00000XkUkgUAF,2039 BALTIMORE AV,09/13/2021 12:00:00 AM,REHAB,71350,10,20136.3466269,NOT CERTIFIED,,,QUALIFIED,-84.56172934,39.1413117700299,,EAST WESTWOOD,EAST WESTWOOD,50142.36
a0F4W00000XkY9tUAF,2823 MINOT AV,10/15/2021 12:00:00 AM,REHAB,249280,10,70351.62560832,NOT CERTIFIED,,,QUALIFIED,-84.43689572,39.1525448100299,,OAKLEY,OAKLEY,74214.58
a0F4W00000XkYBVUA3,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,196540,15,83201.07006414,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,70675.5
a0F4W00000XkYBkUAN,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,217120,15,91913.17966992,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,68847
a0F4W00000XkYC4UAN,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,188490,15,79793.27208909,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,61930.5
a0F4W00000XkYDCUA3,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,216750,15,91756.54796175,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,70278
a0F4W00000XkYgJUAV,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,188060,15,79611.24064446,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,60499.5
a0F4W00000XkYgOUAV,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,201000,15,85089.117141,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,64792.5
a0F4W00000XkYgYUAV,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,186680,15,79027.04670588,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,60340.5
a0F4W00000XkYgiUAF,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,229880,15,97314.85695708,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,90232.5
a0F4W00000XkYgsUAF,3318 MOWBRAY LN,09/09/2021 12:00:00 AM,NEW,201000,15,85089.117141,SILVER,,,QUALIFIED,-84.4273785869791,39.1263143666083,,MADISONVILLE,N/A,64792.5
a0F4W00000XkYsiUAF,3477 WILSON AV,09/27/2021 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.50319447,39.1446978600299,,AVONDALE,AVONDALE,439625
a0F4W00000XkdPSUAZ,3801 WASHINGTON AV,08/23/2021 12:00:00 AM,REHAB,175840,10,49625.44065696,NOT CERTIFIED,,,QUALIFIED,-84.49445274,39.1531704700299,,AVONDALE,AVONDALE - NORTH AVONDALE,55950
a0F4W00000XkdPXUAZ,517 LIBERTY HILL,08/27/2021 12:00:00 AM,REHAB,93470,10,26379.03741018,CERTIFIED,,,QUALIFIED,-84.50658818,39.1121082700299,,MOUNT AUBURN,MOUNT AUBURN,359261.25
a0F4W00000XkdPhUAJ,6613 BRAMBLE AV,05/20/2021 12:00:00 AM,REHAB,249280,10,70351.62560832,NOT CERTIFIED,,,QUALIFIED,-84.38439762,39.1508659800299,,MADISONVILLE,MADISONVILLE,164295.46
a0F4W00000XkeXIUAZ,3485 WILSON AV,10/12/2021 12:00:00 AM,NEW,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.50326933,39.1450969800299,,AVONDALE,AVONDALE,416451
a0F4W00000XkeY6UAJ,2711 C HYDE PARK AV,10/13/2021 12:00:00 AM,NEW,562000,15,237910.864842,GOLD,,,QUALIFIED,-84.44181862,39.1504067900299,,OAKLEY,OAKLEY,650444
a0F4W00000XkeZ4UAJ,3024 GRIEST AV,10/13/2021 12:00:00 AM,NEW,1089560,15,461242.28095596,PLATINUM,,,QUALIFIED,-84.43118664,39.1347620200299,,HYDE PARK,HYDE PARK,1363800
a0F4W00000Xkh0XUAR,3344 MENLO AV,08/03/2021 12:00:00 AM,REHAB,51250,10,14463.7388175,NOT CERTIFIED,,,QUALIFIED,-84.45034299,39.1376114300299,,HYDE PARK,HYDE PARK,140285.87
a0F4W00000Xkh0cUAB,215 WADE ST,07/26/2021 12:00:00 AM,REHAB,224160,10,63262.27694304,NOT CERTIFIED,,,QUALIFIED,-84.5198266767677,39.1124872424242,,OVER-THE-RHINE,N/A,165541.94
a0F4W00000Xkh11UAB,81 ELMHURST AV,08/10/2021 12:00:00 AM,REHAB,275000,10,77610.30585,NOT CERTIFIED,,,QUALIFIED,-84.4620705162447,39.1301144015932,,EAST WALNUT HILLS,N/A,235289
a0F4W00000Xkh1VUAR,215 WADE ST,08/23/2021 12:00:00 AM,REHAB,230030,10,64918.90419882,NOT CERTIFIED,,,QUALIFIED,-84.5198266767677,39.1124872424242,,OVER-THE-RHINE,N/A,164642.47
